type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,cycle_number,initial_capacity,SOH,recommendation
discharge,[2009.       4.      13.       9.      51.      27.484],43,B0029,37,1390,01390.csv,1.7797845109331345,,,16,1.697507332205763,104.84694099202856,Reuse (Second-life ready)
discharge,[2009.       4.      13.      12.      55.      24.468],43,B0029,39,1392,01392.csv,1.7657088508465202,,,17,1.697507332205763,104.01774515766806,Reuse (Second-life ready)
discharge,[2009.       4.      13.      15.      59.      56.875],43,B0029,41,1394,01394.csv,1.7523941408724169,,,18,1.697507332205763,103.23337682408318,Reuse (Second-life ready)
discharge,[2009.       4.      13.      19.       4.      39.468],43,B0029,43,1396,01396.csv,1.7380191225603103,,,19,1.697507332205763,102.3865458243356,Reuse (Second-life ready)
discharge,[2009.       4.      13.      22.       9.      45.531],43,B0029,45,1398,01398.csv,1.7312214443143976,,,20,1.697507332205763,101.98609522733702,Reuse (Second-life ready)
discharge,[2009.       4.      14.      10.      33.      23.937],43,B0029,49,1402,01402.csv,1.7379128985265808,,,21,1.697507332205763,102.38028817632936,Reuse (Second-life ready)
discharge,[2009.       4.      14.      13.      36.      17.437],43,B0029,51,1404,01404.csv,1.7224270683625882,,,22,1.697507332205763,101.46801935308545,Reuse (Second-life ready)
discharge,[2009.       4.      14.      16.      39.      25.031],43,B0029,53,1406,01406.csv,1.7184213765608034,,,23,1.697507332205763,101.23204441938194,Reuse (Second-life ready)
discharge,[2009.       4.      14.      19.      42.      47.234],43,B0029,55,1408,01408.csv,1.7010220930648232,,,24,1.697507332205763,100.20705423725582,Reuse (Second-life ready)
discharge,[2009.       4.      14.      22.      45.      53.781],43,B0029,57,1410,01410.csv,1.693698739563104,,,25,1.697507332205763,99.77563615953812,Reuse (Second-life ready)
discharge,[2009.      4.     15.     14.     58.     30.25],43,B0029,61,1414,01414.csv,1.713072721286705,,,26,1.697507332205763,100.9169556316859,Reuse (Second-life ready)
discharge,[2.0090e+03 4.0000e+00 1.5000e+01 1.8000e+01 1.0000e+00 4.3843e+01],43,B0029,63,1416,01416.csv,1.6976972688567131,,,27,1.697507332205763,100.01118915054718,Reuse (Second-life ready)
discharge,[2.0090e+03 4.0000e+00 1.5000e+01 2.1000e+01 2.0000e+00 5.8328e+01],43,B0029,65,1418,01418.csv,1.6899314034061208,,,28,1.697507332205763,99.55370273483308,Reuse (Second-life ready)
discharge,[2.009e+03 4.000e+00 1.600e+01 0.000e+00 5.000e+00 8.120e-01],43,B0029,67,1420,01420.csv,1.685023551367069,,,29,1.697507332205763,99.26458162495992,Reuse (Second-life ready)
discharge,[2009.       4.      16.       3.       6.      43.062],43,B0029,69,1422,01422.csv,1.678389965463405,,,30,1.697507332205763,98.8737976926723,Reuse (Second-life ready)
discharge,[2009.      4.     16.     10.     13.     36.39],43,B0029,73,1426,01426.csv,1.6737947494868326,,,31,1.697507332205763,98.60309394433555,Reuse (Second-life ready)
discharge,[2009.       4.      16.      13.      14.      46.296],43,B0029,75,1428,01428.csv,1.6687898927884717,,,32,1.697507332205763,98.30825829895088,Reuse (Second-life ready)
discharge,[2009.       4.      16.      16.      16.      19.734],43,B0029,77,1430,01430.csv,1.6492566306631429,,,33,1.697507332205763,97.1575556330633,Reuse (Second-life ready)
discharge,[2009.       4.      16.      19.      17.      26.531],43,B0029,79,1432,01432.csv,1.6409676757039668,,,34,1.697507332205763,96.6692540627599,Reuse (Second-life ready)
discharge,[2009.      4.     16.     22.     17.     17.75],43,B0029,81,1434,01434.csv,1.6456360229757092,,,35,1.697507332205763,96.94426596893389,Reuse (Second-life ready)
discharge,[2009.       4.      17.       9.      45.      34.062],43,B0029,85,1438,01438.csv,1.654547743574037,,,36,1.697507332205763,97.46925460546295,Reuse (Second-life ready)
discharge,[2009.       4.      17.      12.      46.      29.125],43,B0029,87,1440,01440.csv,1.6461201520877546,,,37,1.697507332205763,96.97278597016513,Reuse (Second-life ready)
discharge,[2009.       4.      17.      15.      46.      53.875],43,B0029,89,1442,01442.csv,1.6275119188151763,,,38,1.697507332205763,95.87657666847107,Reuse (Second-life ready)
discharge,[2009.       4.      17.      18.      47.      33.937],43,B0029,91,1444,01444.csv,1.6200530533464497,,,39,1.697507332205763,95.43717559330548,Reuse (Second-life ready)
discharge,[2009.       4.      17.      21.      46.      23.796],43,B0029,93,1446,01446.csv,1.612079811711934,,,40,1.697507332205763,94.96747266576908,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.3000e+01 2.3000e+01 1.2000e+01 2.8078e+01],24,B0028,3,1453,01453.csv,1.8046847720100736,,,1,1.8046847720100736,100.0,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.4000e+01 4.0000e+00 3.0000e+00 3.4578e+01],24,B0028,5,1455,01455.csv,1.804783321452588,,,2,1.8046847720100736,100.00546075658434,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01],24,B0028,7,1457,01457.csv,1.797618668222458,,,3,1.8046847720100736,99.60845772640143,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.4000e+01 1.3000e+01 4.5000e+01 2.3546e+01],24,B0028,9,1459,01459.csv,1.7929913687761174,,,4,1.8046847720100736,99.35205286733084,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.4000e+01 1.8000e+01 3.5000e+01 4.0671e+01],24,B0028,11,1461,01461.csv,1.7919180081592216,,,5,1.8046847720100736,99.2925765181344,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01],24,B0028,15,1465,01465.csv,1.775026135903797,,,6,1.8046847720100736,98.35657525534266,Reuse (Second-life ready)
discharge,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00],24,B0028,19,1469,01469.csv,1.7920487852223417,,,7,1.8046847720100736,99.29982305033484,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],24,B0028,22,1472,01472.csv,1.790475801581265,,,8,1.8046847720100736,99.21266192028747,Reuse (Second-life ready)
discharge,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,B0028,24,1474,01474.csv,1.7868365091987264,,,9,1.8046847720100736,99.01100385573334,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,B0028,26,1476,01476.csv,1.7871529619962183,,,10,1.8046847720100736,99.02853892902702,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,B0028,30,1480,01480.csv,1.7816340617009505,,,11,1.8046847720100736,98.7227292729107,Reuse (Second-life ready)
discharge,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,B0028,34,1484,01484.csv,1.7850235136604733,,,12,1.8046847720100736,98.91054334504626,Reuse (Second-life ready)
discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,B0028,36,1486,01486.csv,1.7803865429693038,,,13,1.8046847720100736,98.65360258934827,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,B0028,38,1488,01488.csv,1.7789060856417256,,,14,1.8046847720100736,98.57156846624048,Reuse (Second-life ready)
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0028,40,1490,01490.csv,1.7738387518973049,,,15,1.8046847720100736,98.29078071743177,Reuse (Second-life ready)
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0028,42,1492,01492.csv,1.769682881523146,,,16,1.8046847720100736,98.06049837457529,Reuse (Second-life ready)
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0028,46,1496,01496.csv,1.7408787283206992,,,17,1.8046847720100736,96.46442167191854,Reuse (Second-life ready)
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0028,50,1500,01500.csv,1.7648189744011906,,,18,1.8046847720100736,97.79098276734058,Reuse (Second-life ready)
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0028,52,1502,01502.csv,1.7617857390844025,,,19,1.8046847720100736,97.6229071364142,Reuse (Second-life ready)
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0028,54,1504,01504.csv,1.75770610357021,,,20,1.8046847720100736,97.39684906924003,Reuse (Second-life ready)
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0028,56,1506,01506.csv,1.7519375960601256,,,21,1.8046847720100736,97.07720834308378,Reuse (Second-life ready)
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0028,58,1508,01508.csv,1.7521244035832175,,,22,1.8046847720100736,97.08755959810567,Reuse (Second-life ready)
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0028,65,1515,01515.csv,1.759771413398964,,,23,1.8046847720100736,97.51129065265593,Reuse (Second-life ready)
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0028,67,1517,01517.csv,1.7483011320324189,,,24,1.8046847720100736,96.87570700145854,Reuse (Second-life ready)
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0028,69,1519,01519.csv,1.7411482627836237,,,25,1.8046847720100736,96.47935693746213,Reuse (Second-life ready)
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0028,71,1521,01521.csv,1.7363833316311177,,,26,1.8046847720100736,96.21532572124045,Reuse (Second-life ready)
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0028,73,1523,01523.csv,1.736559066269527,,,27,1.8046847720100736,96.22506341289356,Reuse (Second-life ready)
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0028,77,1527,01527.csv,1.7172335652295243,,,28,1.8046847720100736,95.15421152010136,Reuse (Second-life ready)
discharge,[2010.       6.       3.      20.      31.       2.968],22,B0042,2,1532,01532.csv,1.7287126633755356,,,1,1.7287126633755356,100.0,Reuse (Second-life ready)
discharge,[2010.       6.       4.       0.      29.      30.921],22,B0042,4,1534,01534.csv,1.7314706281853145,,,2,1.7287126633755356,100.15953864793201,Reuse (Second-life ready)
discharge,[2010.       6.       4.       4.      26.      46.875],22,B0042,6,1536,01536.csv,1.7282350363146088,,,3,1.7287126633755356,99.97237093988805,Reuse (Second-life ready)
discharge,[2010.     6.     4.     8.    23.    18.5],22,B0042,8,1538,01538.csv,1.720344742291621,,,4,1.7287126633755356,99.51594494208335,Reuse (Second-life ready)
discharge,[2010.       6.       4.      12.      19.      17.125],22,B0042,10,1540,01540.csv,1.7221734367707635,,,5,1.7287126633755356,99.62172854151461,Reuse (Second-life ready)
discharge,[2010.      6.      4.     17.     26.      7.75],22,B0042,14,1544,01544.csv,0.0,,,6,1.7287126633755356,0.0,Recycle (Material recovery)
discharge,[2.01e+03 6.00e+00 4.00e+00 2.10e+01 8.00e+00 4.37e-01],22,B0042,16,1546,01546.csv,1.708669577331945,,,7,1.7287126633755356,98.8405773574624,Reuse (Second-life ready)
discharge,[2.0100e+03 6.0000e+00 5.0000e+00 1.0000e+00 2.0000e+00 3.3453e+01],22,B0042,18,1548,01548.csv,1.7036476485918646,,,8,1.7287126633755356,98.55007629002218,Reuse (Second-life ready)
discharge,[2010.       6.       5.       4.      56.      47.468],22,B0042,20,1550,01550.csv,1.6958375743577971,,,9,1.7287126633755356,98.09829072730076,Reuse (Second-life ready)
discharge,[2010.      6.      5.      8.     50.     47.75],22,B0042,22,1552,01552.csv,1.6949064846676911,,,10,1.7287126633755356,98.04443043519832,Reuse (Second-life ready)
discharge,[2010.       6.       5.      13.      56.       3.921],22,B0042,26,1556,01556.csv,1.6874768094352457,,,11,1.7287126633755356,97.6146496283673,Reuse (Second-life ready)
discharge,[2010.       6.       5.      17.      49.      52.625],22,B0042,28,1558,01558.csv,1.685989172917945,,,12,1.7287126633755356,97.52859504284723,Reuse (Second-life ready)
discharge,[2010.       6.       5.      21.      43.      27.734],22,B0042,30,1560,01560.csv,1.6782864747774933,,,13,1.7287126633755356,97.08302081274867,Reuse (Second-life ready)
discharge,[2.0100e+03 6.0000e+00 6.0000e+00 1.0000e+00 3.6000e+01 5.8156e+01],22,B0042,32,1562,01562.csv,1.6739647640901527,,,14,1.7287126633755356,96.83302491817926,Reuse (Second-life ready)
discharge,[2010.       6.       6.       5.      30.      11.906],22,B0042,34,1564,01564.csv,1.6722378801237066,,,15,1.7287126633755356,96.73313070192042,Reuse (Second-life ready)
discharge,[2010.       6.       6.      10.      34.      53.031],22,B0042,38,1568,01568.csv,1.675989790049197,,,16,1.7287126633755356,96.95016560916547,Reuse (Second-life ready)
discharge,[2010.       6.       6.      14.      28.      10.546],22,B0042,40,1570,01570.csv,1.6618247672847988,,,17,1.7287126633755356,96.13076843203487,Reuse (Second-life ready)
discharge,[2010.       6.       6.      18.      21.      14.171],22,B0042,42,1572,01572.csv,1.6606710352566112,,,18,1.7287126633755356,96.06402905697097,Reuse (Second-life ready)
discharge,[2010.       6.       6.      22.      14.       8.156],22,B0042,44,1574,01574.csv,1.6530644874507203,,,19,1.7287126633755356,95.62401678847527,Reuse (Second-life ready)
discharge,[2.010e+03 6.000e+00 7.000e+00 2.000e+00 6.000e+00 5.764e+01],22,B0042,46,1576,01576.csv,1.649953986270456,,,20,1.7287126633755356,95.4440851407143,Reuse (Second-life ready)
discharge,[2010.       6.       7.      13.      57.      40.859],22,B0042,50,1580,01580.csv,1.681297805444492,,,21,1.7287126633755356,97.2572157920993,Reuse (Second-life ready)
discharge,[2.0100e+03 6.0000e+00 7.0000e+00 1.9000e+01 2.0000e+00 4.3281e+01],22,B0042,54,1584,01584.csv,1.6700520424481298,,,22,1.7287126633755356,96.60668761384188,Reuse (Second-life ready)
discharge,[2010.       6.       7.      22.      55.      54.203],22,B0042,56,1586,01586.csv,1.667181860354792,,,23,1.7287126633755356,96.44065758732879,Reuse (Second-life ready)
discharge,[2.010e+03 6.000e+00 8.000e+00 2.000e+00 4.900e+01 1.156e+00],22,B0042,58,1588,01588.csv,1.6568865613275168,,,24,1.7287126633755356,95.84511043565973,Reuse (Second-life ready)
discharge,[2010.       6.       8.       6.      41.      51.625],22,B0042,60,1590,01590.csv,1.6449819446579936,,,25,1.7287126633755356,95.1564698696632,Reuse (Second-life ready)
discharge,[2010.     6.     8.    10.    34.    18.5],22,B0042,62,1592,01592.csv,1.639214585000014,,,26,1.7287126633755356,94.8228482227483,Reuse (Second-life ready)
discharge,[2010.       6.       8.      15.      38.       9.593],22,B0042,66,1596,01596.csv,1.6410599890208055,,,27,1.7287126633755356,94.92959841090209,Reuse (Second-life ready)
discharge,[2010.      6.      8.     19.     30.     45.25],22,B0042,68,1598,01598.csv,1.643269651219848,,,28,1.7287126633755356,95.05741966459313,Reuse (Second-life ready)
discharge,[2010.       6.       8.      23.      23.      11.562],22,B0042,70,1600,01600.csv,1.6298673102402297,,,29,1.7287126633755356,94.2821409694369,Reuse (Second-life ready)
discharge,[2010.       6.       9.       3.      15.      28.281],22,B0042,72,1602,01602.csv,1.6238536344658807,,,30,1.7287126633755356,93.93427079403097,Reuse (Second-life ready)
discharge,[2010.       6.       9.       7.       7.      20.406],22,B0042,74,1604,01604.csv,1.6186308887044174,,,31,1.7287126633755356,93.63215316210102,Reuse (Second-life ready)
discharge,[2010.       6.       9.      12.      10.      47.421],22,B0042,78,1608,01608.csv,1.6193418112441196,,,32,1.7287126633755356,93.67327755221882,Reuse (Second-life ready)
discharge,[2.0100e+03 6.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 4.7125e+01],22,B0042,80,1610,01610.csv,1.614593271326993,,,33,1.7287126633755356,93.39859107494998,Reuse (Second-life ready)
discharge,[2010.      6.      9.     19.     54.     38.39],22,B0042,82,1612,01612.csv,1.6072040891927848,,,34,1.7287126633755356,92.97115265266297,Reuse (Second-life ready)
discharge,[2010.       6.       9.      23.      46.      17.078],22,B0042,84,1614,01614.csv,1.6012663590062357,,,35,1.7287126633755356,92.62767566470853,Reuse (Second-life ready)
discharge,[2010.     6.    10.     3.    37.    32.5],22,B0042,86,1616,01616.csv,1.594040741063104,,,36,1.7287126633755356,92.20969886056903,Reuse (Second-life ready)
discharge,[2010.       6.      10.       8.      40.      12.437],22,B0042,90,1620,01620.csv,1.5946888289374477,,,37,1.7287126633755356,92.24718848438415,Reuse (Second-life ready)
discharge,[2010.       6.      10.      12.      31.      31.375],22,B0042,92,1622,01622.csv,1.5882100957302596,,,38,1.7287126633755356,91.8724163580241,Reuse (Second-life ready)
discharge,[2010.       6.      10.      16.      22.      38.906],22,B0042,94,1624,01624.csv,1.587985558077698,,,39,1.7287126633755356,91.85942763772843,Reuse (Second-life ready)
discharge,[2010.       6.      10.      20.      13.      46.031],22,B0042,96,1626,01626.csv,1.5799165406650344,,,40,1.7287126633755356,91.39266311499347,Reuse (Second-life ready)
discharge,[2010.       6.      11.       0.       4.      38.656],22,B0042,98,1628,01628.csv,1.5655946193652834,,,41,1.7287126633755356,90.56418990465754,Reuse (Second-life ready)
discharge,[2010.       6.      11.      12.      17.      20.515],4,B0042,102,1632,01632.csv,0.0707012773734017,,,42,1.7287126633755356,4.0898223788879005,Recycle (Material recovery)
discharge,[2010.       6.      11.      16.      49.      19.671],4,B0042,106,1636,01636.csv,0.0841687853013907,,,43,1.7287126633755356,4.868870754786989,Recycle (Material recovery)
discharge,[2010.      6.     11.     20.      8.     56.89],4,B0042,108,1638,01638.csv,0.0844378562146582,,,44,1.7287126633755356,4.884435568938469,Recycle (Material recovery)
discharge,[2010.       6.      11.      23.      28.      14.921],4,B0042,110,1640,01640.csv,0.0847891906059033,,,45,1.7287126633755356,4.90475903845937,Recycle (Material recovery)
discharge,[2010.      6.     16.     10.     39.     50.39],4,B0042,112,1642,01642.csv,0.0933425818344258,,,46,1.7287126633755356,5.399542897554896,Recycle (Material recovery)
discharge,[2010.       6.      16.      14.      46.      51.593],4,B0042,115,1645,01645.csv,0.1060318013139778,,,47,1.7287126633755356,6.133570000403477,Recycle (Material recovery)
discharge,[2010.       6.      16.      18.       7.      22.875],4,B0042,117,1647,01647.csv,0.106505866207118,,,48,1.7287126633755356,6.160993001529327,Recycle (Material recovery)
discharge,[2010.       6.      16.      21.      27.      32.859],4,B0042,119,1649,01649.csv,0.0943911158551295,,,49,1.7287126633755356,5.4601969346842525,Recycle (Material recovery)
discharge,[2010.       6.      17.       0.      47.      36.281],4,B0042,121,1651,01651.csv,0.0945059592738711,,,50,1.7287126633755356,5.466840226029001,Recycle (Material recovery)
discharge,[2010.       6.      17.       3.      38.      47.796],4,B0042,123,1653,01653.csv,0.0821145610821562,,,51,1.7287126633755356,4.750041046255592,Recycle (Material recovery)
discharge,[2010.      6.     17.      8.     10.     30.89],4,B0042,127,1657,01657.csv,0.0951847063194674,,,52,1.7287126633755356,5.506103376000436,Recycle (Material recovery)
discharge,[2010.       6.      17.      11.      30.      34.546],4,B0042,129,1659,01659.csv,0.0953912999865905,,,53,1.7287126633755356,5.5180540993045435,Recycle (Material recovery)
discharge,[2010.       6.      17.      14.      50.      30.921],4,B0042,131,1661,01661.csv,0.0828966456585456,,,54,1.7287126633755356,4.795281912072024,Recycle (Material recovery)
discharge,[2010.       6.      17.      18.      10.       6.218],4,B0042,133,1663,01663.csv,0.083431990364526,,,55,1.7287126633755356,4.8262497367037405,Recycle (Material recovery)
discharge,[2010.       6.      17.      21.      29.      54.875],4,B0042,135,1665,01665.csv,0.0962477215649569,,,56,1.7287126633755356,5.567595101491345,Recycle (Material recovery)
discharge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,B0042,139,1669,01669.csv,0.0871279249656989,,,57,1.7287126633755356,5.0400466666085695,Recycle (Material recovery)
discharge,[2010.       6.      18.       5.      20.      59.203],4,B0042,141,1671,01671.csv,0.0968191218275757,,,58,1.7287126633755356,5.6006486143581435,Recycle (Material recovery)
discharge,[2010.       6.      18.       8.      40.      33.875],4,B0042,143,1673,01673.csv,0.084400548913451,,,59,1.7287126633755356,4.882277471644593,Recycle (Material recovery)
discharge,[2010.       6.      18.      12.       0.       2.609],4,B0042,145,1675,01675.csv,0.0977012171667452,,,60,1.7287126633755356,5.651674754089607,Recycle (Material recovery)
discharge,[2010.       6.      18.      15.      19.      35.359],4,B0042,147,1677,01677.csv,0.0851742647657266,,,61,1.7287126633755356,4.9270342359506305,Recycle (Material recovery)
discharge,[2010.       6.      18.      19.      50.      33.234],4,B0042,151,1681,01681.csv,0.0847199354487912,,,62,1.7287126633755356,4.90075286909535,Recycle (Material recovery)
discharge,[2010    6   18   23    9   59],4,B0042,153,1683,01683.csv,0.0854883696989364,,,63,1.7287126633755356,4.945204111133731,Recycle (Material recovery)
discharge,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 2.9000e+01 1.6281e+01],4,B0042,155,1685,01685.csv,0.085777499334335,,,64,1.7287126633755356,4.961929252420892,Recycle (Material recovery)
discharge,[2010.       6.      19.       5.      42.      11.468],4,B0042,157,1687,01687.csv,0.0859555325524583,,,65,1.7287126633755356,4.972227853333299,Recycle (Material recovery)
discharge,[2010.       6.      19.       8.      49.      37.406],4,B0042,159,1689,01689.csv,0.0861479697965832,,,66,1.7287126633755356,4.983359676926766,Recycle (Material recovery)
discharge,[2010.       6.      21.      15.      19.      37.906],4,B0042,163,1693,01693.csv,0.0865245080899333,,,67,1.7287126633755356,5.00514110430492,Recycle (Material recovery)
discharge,[2010.       6.      21.      19.      51.      35.109],4,B0042,167,1697,01697.csv,0.0867603642868573,,,68,1.7287126633755356,5.018784562927099,Recycle (Material recovery)
discharge,[2010.       6.      21.      23.      11.      45.359],4,B0042,169,1699,01699.csv,0.0866202538937107,,,69,1.7287126633755356,5.010679665212461,Recycle (Material recovery)
discharge,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 3.1000e+01 3.5687e+01],4,B0042,171,1701,01701.csv,0.0869802394927499,,,70,1.7287126633755356,5.031503576939715,Recycle (Material recovery)
discharge,[2010.       6.      22.       5.      44.      45.062],4,B0042,173,1703,01703.csv,0.0738778711347396,,,71,1.7287126633755356,4.273577252016161,Recycle (Material recovery)
discharge,[2010.       6.      22.       9.       4.      54.281],4,B0042,175,1705,01705.csv,0.0877586570223188,,,72,1.7287126633755356,5.076532316883631,Recycle (Material recovery)
discharge,[2010.       6.      22.      13.      36.       7.203],4,B0042,179,1709,01709.csv,0.0879057630027299,,,73,1.7287126633755356,5.085041884929708,Recycle (Material recovery)
discharge,[2010.       6.      22.      16.      55.      44.609],4,B0042,181,1711,01711.csv,0.0880878488220017,,,74,1.7287126633755356,5.0955749146881795,Recycle (Material recovery)
discharge,[2010.       6.      22.      20.      15.       9.718],4,B0042,183,1713,01713.csv,0.0883425026815871,,,75,1.7287126633755356,5.110305752552706,Recycle (Material recovery)
discharge,[2010.       6.      22.      23.      34.      40.078],4,B0042,185,1715,01715.csv,0.0746305533274507,,,76,1.7287126633755356,4.317117292455349,Recycle (Material recovery)
discharge,[2.010e+03 6.000e+00 2.300e+01 2.000e+00 5.400e+01 2.359e+00],4,B0042,187,1717,01717.csv,0.0748569866512269,,,77,1.7287126633755356,4.3302156707210635,Recycle (Material recovery)
discharge,[2010.       6.      23.       7.      24.      51.046],4,B0042,191,1721,01721.csv,0.0752757364314176,,,78,1.7287126633755356,4.354438885432352,Recycle (Material recovery)
discharge,[2010.      6.     23.     10.     44.     16.39],4,B0042,193,1723,01723.csv,0.0753235186048872,,,79,1.7287126633755356,4.3572029175634235,Recycle (Material recovery)
discharge,[2010.      6.     23.     14.      3.     18.14],4,B0042,195,1725,01725.csv,0.0755376530236719,,,80,1.7287126633755356,4.369589847058494,Recycle (Material recovery)
discharge,[2010.       6.      23.      17.      19.      43.093],4,B0042,197,1727,01727.csv,0.0758428560612825,,,81,1.7287126633755356,4.3872447786198014,Recycle (Material recovery)
discharge,[2010.       6.      23.      20.      32.      31.953],4,B0042,199,1729,01729.csv,0.0759921803489148,,,82,1.7287126633755356,4.395882668003959,Recycle (Material recovery)
discharge,[2010.       6.      23.      23.      10.       5.078],4,B0042,203,1733,01733.csv,0.0762165260959199,,,83,1.7287126633755356,4.408860287232307,Recycle (Material recovery)
discharge,[2010.       6.      24.       0.      22.      53.234],4,B0042,205,1735,01735.csv,0.0621692314155252,,,84,1.7287126633755356,3.5962732692737793,Recycle (Material recovery)
discharge,[2.010e+03 6.000e+00 2.400e+01 1.000e+00 1.800e+01 4.437e+00],4,B0042,207,1737,01737.csv,0.0759822277461493,,,85,1.7287126633755356,4.39530694463614,Recycle (Material recovery)
discharge,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 1.7000e+01 4.2484e+01],4,B0042,209,1739,01739.csv,0.0622701354894356,,,86,1.7287126633755356,3.6021102181229523,Recycle (Material recovery)
discharge,[2010.     6.    24.     3.    12.    12.5],4,B0042,211,1741,01741.csv,0.0625944660879844,,,87,1.7287126633755356,3.6208716123916505,Recycle (Material recovery)
discharge,[2010.       6.      25.      18.      45.       5.406],4,B0042,215,1745,01745.csv,1.4377344766079456,,,88,1.7287126633755356,83.16792646156607,Reuse (Second-life ready)
discharge,[2010.       6.      26.       0.      33.      10.328],4,B0042,219,1749,01749.csv,1.5246019289244055,,,89,1.7287126633755356,88.19290569361726,Reuse (Second-life ready)
discharge,[2010.       6.      26.       5.      11.       6.265],4,B0042,221,1751,01751.csv,1.5215273965539478,,,90,1.7287126633755356,88.01505471608961,Reuse (Second-life ready)
discharge,[2010.       6.      26.       9.      48.      28.984],4,B0042,223,1753,01753.csv,1.5155323631175952,,,91,1.7287126633755356,87.66826293493575,Reuse (Second-life ready)
discharge,[2010.      6.     26.     14.     25.     15.64],4,B0042,225,1755,01755.csv,1.5044249661534554,,,92,1.7287126633755356,87.02573874919564,Reuse (Second-life ready)
discharge,[2.0100e+03 6.0000e+00 2.6000e+01 1.9000e+01 1.0000e+00 1.0906e+01],4,B0042,227,1757,01757.csv,1.5001507149498807,,,93,1.7287126633755356,86.77848822028305,Reuse (Second-life ready)
discharge,[2010.       6.      27.       0.      48.      32.265],4,B0042,231,1761,01761.csv,1.489011227320312,,,94,1.7287126633755356,86.13410770143977,Reuse (Second-life ready)
discharge,[2010.       6.      27.       5.      23.      33.859],4,B0042,233,1763,01763.csv,1.4810149357562843,,,95,1.7287126633755356,85.67155011547209,Reuse (Second-life ready)
discharge,[2010.       6.      27.       9.      58.      20.953],4,B0042,235,1765,01765.csv,1.476262027748574,,,96,1.7287126633755356,85.3966109593934,Reuse (Second-life ready)
discharge,[2010.       6.      27.      14.      32.      41.171],4,B0042,237,1767,01767.csv,1.466255102543896,,,97,1.7287126633755356,84.81774522787624,Reuse (Second-life ready)
discharge,[2010.       6.      27.      19.       6.      37.984],4,B0042,239,1769,01769.csv,1.459328259381702,,,98,1.7287126633755356,84.41705150306323,Reuse (Second-life ready)
discharge,[2010.       6.      28.       0.      51.      57.734],4,B0042,243,1773,01773.csv,1.445704157754381,,,99,1.7287126633755356,83.62894472765973,Reuse (Second-life ready)
discharge,[2010.      6.     28.      5.     24.     57.14],4,B0042,245,1775,01775.csv,1.4400686089389023,,,100,1.7287126633755356,83.30294787839303,Reuse (Second-life ready)
discharge,[2010.       6.      28.       9.      57.      41.468],4,B0042,247,1777,01777.csv,1.4290313659547842,,,101,1.7287126633755356,82.6644818557883,Reuse (Second-life ready)
